date,PM2.5,SO2,NO2
20140713,27.66,14.19,8.29
20140714,33.15,13.54,9.13
20140715,32.79,15.23,8.93
20140716,30.63,13.73,9.08
20140717,23.12,13.21,11.08
20140718,30.68,16.44,11.86
20140719,25.48,16.66,12.22
20140720,30.68,15.37,11.13
20140721,30.42,12.35,10.09
20140722,38.25,11.63,10.89
20140723,48.66,14.31,12.29
20140724,44.75,17.16,11.09
20140725,41.7,19.93,11.37
20140726,46.36,18.15,9.96
20140727,52.21,16.72,11.06
20140728,58.19,16.06,10.26
20140729,41.96,15.46,8.84
20140730,30.64,12.47,9.04
20140731,32.3,12.76,8.88
20140801,50.2,17.06,10.55
20140802,41.78,13.6,9.13
20140803,33.81,12.24,10.12
20140804,40.53,13.31,10.92
20140805,46.58,16.8,10.42
20140806,56.62,18.17,12.72
20140807,46.33,19.88,13.18
20140808,42.49,18.81,11.26
20140809,58.49,20.1,14.56
20140810,57.12,19.79,10.94
20140811,38.02,15.27,10.28
20140812,30.74,14.04,10.3
20140813,28.26,14.69,8.96
20140814,35.66,14.99,10.77
20140815,47.77,18.05,12.89
20140816,51.62,17.7,12.61
20140817,43.26,20.41,11.32
20140818,41.68,18.47,12.03
20140819,48.21,19.44,12.15
20140820,58.21,20.64,12.76
20140821,63.97,20.26,13.23
20140822,66.98,20.29,12.22
20140823,62.55,18.98,13.6
20140824,35.29,16.56,7.71
20140825,40.09,18.42,10.34
20140826,48.52,18.6,12.42
20140827,44.91,20.43,11.14
20140828,48.0,21.69,11.82
20140829,43.09,21.21,11.9
20140830,53.75,19.59,12.52
20140831,38.16,17.47,13.27
20140901,36.89,15.44,12.5
20140902,31.04,14.91,11.42
20140903,28.76,17.23,10.96
20140904,39.39,19.11,12.43
20140905,42.86,21.08,12.76
20140906,56.69,22.56,12.15
20140907,63.54,20.76,12.37
20140908,67.78,18.49,10.39
20140909,66.53,21.02,10.54
20140910,58.18,22.59,12.53
20140911,52.83,21.49,11.66
20140912,39.15,18.29,13.16
20140913,33.76,18.78,11.51
20140914,43.43,18.15,12.52
20140915,32.17,21.21,13.98
20140916,30.48,21.87,13.58
20140917,32.65,21.75,15.94
20140918,23.66,19.14,14.52
20140919,24.66,17.64,11.21
20140920,30.9,17.69,11.31
20140921,37.48,18.42,13.4
20140922,33.05,15.07,10.78
20140923,34.13,15.26,11.81
20140924,43.89,19.79,15.06
20140925,76.17,24.02,18.69
20140926,97.28,24.35,17.98
20140927,93.82,21.68,16.22
20140928,54.36,22.18,13.42
20140929,41.04,23.3,12.59
20140930,42.39,20.56,13.43
20141001,44.35,20.13,13.19
20141002,41.96,17.54,11.7
20141003,43.89,21.49,17.04
20141004,50.6,23.77,16.69
20141005,63.04,22.43,15.75
20141006,65.44,21.85,17.65
20141007,59.94,26.55,19.85
20141008,66.43,28.41,21.09
20141009,70.7,24.17,20.45
20141010,77.02,22.35,19.33
20141011,85.28,18.54,16.19
20141012,78.31,20.69,15.38
20141013,58.42,25.35,16.5
20141014,69.17,26.87,19.54
20141015,84.18,26.94,24.49
20141016,102.09,28.37,29.7
20141017,100.7,30.21,27.81
20141018,94.37,29.31,27.63
20141019,119.3,28.54,27.13
20141020,97.13,25.35,19.68
20141021,62.5,25.26,15.99
20141022,66.01,26.49,19.44
20141023,61.84,24.4,23.26
20141024,63.59,23.12,23.75
20141025,65.87,26.63,25.43
20141026,73.39,28.28,26.91
20141027,94.6,27.33,23.61
20141028,60.06,21.68,21.97
20141029,38.91,19.2,16.86
20141030,44.51,20.69,16.95
20141031,68.88,25.79,18.98
20141101,72.15,25.47,18.57
20141102,22.59,16.87,13.92
20141103,27.1,19.24,18.6
20141104,38.76,25.22,26.28
20141105,44.78,20.86,23.68
20141106,45.26,21.01,20.17
20141107,63.65,24.27,25.83
20141108,52.42,19.59,16.99
20141109,45.68,19.49,17.93
20141110,52.77,22.67,18.88
20141111,55.09,23.76,20.48
20141112,44.27,24.33,24.85
20141113,36.92,25.53,24.56
20141114,50.45,29.56,28.94
20141115,73.83,24.63,30.29
20141116,79.61,25.84,24.68
20141117,72.86,28.01,25.75
20141118,65.48,28.04,28.24
20141119,68.81,30.63,32.73
20141120,78.76,30.3,33.04
20141121,93.63,30.21,35.5
20141122,143.8,31.84,34.7
20141123,130.11,25.64,33.17
20141124,50.61,24.17,25.36
20141125,74.69,24.64,23.66
20141126,66.89,23.44,22.76
20141127,42.42,17.84,22.94
20141128,57.66,23.87,27.54
20141129,56.4,21.62,25.54
20141130,41.48,19.09,22.23
20141201,29.66,18.33,17.02
20141202,36.04,22.08,20.25
20141203,45.28,22.03,25.23
20141204,43.85,18.61,24.41
20141205,56.03,23.64,29.15
20141206,65.03,25.23,32.95
20141207,60.92,22.59,28.18
20141208,52.01,24.94,29.51
20141209,67.2,25.63,28.42
20141210,59.95,17.9,20.92
20141211,43.79,22.47,24.78
20141212,44.34,23.9,27.0
20141213,49.11,22.61,30.0
20141214,66.19,30.56,38.05
20141215,72.96,30.43,33.84
20141216,28.21,15.84,16.69
20141217,34.57,18.27,26.3
20141218,52.57,27.63,37.02
20141219,63.81,23.93,31.47
20141220,77.09,27.46,34.76
20141221,55.95,24.9,24.89
20141222,60.11,25.72,29.93
20141223,79.0,33.53,40.87
20141224,109.63,38.33,45.44
20141225,130.97,43.55,47.1
20141226,103.18,30.99,37.35
20141227,92.94,28.35,33.62
20141228,81.99,24.25,27.26
20141229,68.05,20.51,30.28
20141230,83.55,27.17,37.59
20141231,66.9,21.35,28.32
20150101,47.75,22.15,25.95
20150102,65.21,32.59,38.22
20150103,92.4,34.72,42.7
20150104,117.16,37.17,48.42
20150105,137.11,32.24,43.15
20150106,111.59,30.61,34.42
20150107,80.02,22.0,28.85
20150108,96.37,24.34,31.93
20150109,113.33,27.8,35.11
20150110,114.55,27.31,34.25
20150111,105.18,29.31,37.66
20150112,148.37,33.02,41.31
20150113,96.94,23.05,31.17
20150114,101.4,21.18,31.53
20150115,120.88,22.0,34.48
20150116,118.54,26.13,32.44
20150117,105.8,28.27,35.53
20150118,88.94,23.97,28.81
20150119,103.49,27.33,34.25
20150120,93.9,30.53,38.43
20150121,67.75,21.43,29.68
20150122,61.02,25.98,32.04
20150123,83.95,30.83,41.59
20150124,117.99,29.39,46.44
20150125,156.08,30.47,38.68
20150126,167.44,29.49,35.96
20150127,105.5,21.32,30.1
20150128,38.89,16.0,20.02
20150129,57.22,19.76,21.65
20150130,77.77,24.05,24.49
20150131,100.85,28.04,25.06
20150201,90.76,22.19,26.99
20150202,99.27,20.82,30.26
20150203,112.4,23.14,26.28
20150204,110.69,27.69,32.03
20150205,88.5,25.2,30.58
20150206,78.72,24.79,30.57
20150207,94.51,29.38,41.53
20150208,79.5,22.16,27.65
20150209,56.0,17.79,24.79
20150210,79.57,23.26,31.3
20150211,88.97,20.07,26.26
20150212,82.96,19.8,30.58
20150213,96.93,22.53,33.69
20150214,116.54,21.88,33.58
20150215,99.02,18.54,23.06
20150216,82.28,16.82,22.4
20150217,82.57,18.19,19.75
20150218,103.94,21.23,17.37
20150219,87.45,17.72,12.61
20150220,50.7,10.77,9.67
